unix,date,trade,price,open,high,low,close,balance
1609282800,2020-12-30 00:00:00,CLOSE,28840.95313,27360.08984,28937.74023,27360.08984,28840.95313,196.9390820708825
1609369200,2020-12-31 00:00:00,LONG,28841.57422,28841.57422,29244.87695,28201.99219,29001.7207,195.9390820708825
1609542000,2021-01-02 00:00:00,CLOSE,32127.26758,29376.45508,33155.11719,29091.18164,32127.26758,216.0782694572389
1609628400,2021-01-03 00:00:00,LONG,32129.4082,32129.4082,34608.55859,32052.31641,32782.02344,215.0782694572389
1609801200,2021-01-05 00:00:00,CLOSE,33992.42969,31977.04102,34437.58984,30221.1875,33992.42969,225.27407220803855
1609887600,2021-01-06 00:00:00,LONG,34013.61328,34013.61328,36879.69922,33514.03516,36824.36328,224.27407220803855
1609974000,2021-01-07 00:00:00,CLOSE,39371.04297,36833.875,40180.36719,36491.19141,39371.04297,257.0031305012819
1610060400,2021-01-08 00:00:00,LONG,39381.76563,39381.76563,41946.73828,36838.63672,40797.60938,256.0031305012819
1610665200,2021-01-15 00:00:00,CLOSE,36825.36719,39156.70703,39577.71094,34659.58984,36825.36719,236.99128366566842
1612393200,2021-02-04 00:00:00,LONG,37475.10547,37475.10547,38592.17578,36317.5,36926.06641,235.99128366566842
1612738800,2021-02-08 00:00:00,CLOSE,46196.46484,38886.82813,46203.92969,38076.32422,46196.46484,288.0030162066797
1612825200,2021-02-09 00:00:00,LONG,46184.99219,46184.99219,48003.72266,45166.96094,46481.10547,287.0030162066797
1613257200,2021-02-14 00:00:00,CLOSE,48717.28906,47114.50781,49487.64063,47114.50781,48717.28906,299.71183616684624
1613343600,2021-02-15 00:00:00,LONG,48696.53516,48696.53516,48875.57031,46347.47656,47945.05859,298.71183616684624
1613516400,2021-02-17 00:00:00,CLOSE,52149.00781,49207.27734,52533.91406,49072.37891,52149.00781,316.6909220083465
1613602800,2021-02-18 00:00:00,LONG,52140.97266,52140.97266,52474.10547,51015.76563,51679.79688,315.6909220083465
1613689200,2021-02-19 00:00:00,CLOSE,55888.13281,51675.98047,56113.65234,50937.27734,55888.13281,334.99456422209147
1613775600,2021-02-20 00:00:00,LONG,55887.33594,55887.33594,57505.22656,54626.55859,56099.51953,333.99456422209147
1614380400,2021-02-27 00:00:00,CLOSE,46188.45313,46344.77344,48253.26953,45269.02734,46188.45313,273.27166513878353
1615244400,2021-03-09 00:00:00,LONG,52272.96875,52272.96875,54824.11719,51981.83203,54824.11719,272.27166513878353
1615330800,2021-03-10 00:00:00,CLOSE,56008.55078,54824.01172,57258.25391,53290.89063,56008.55078,288.8117191364209
1615417200,2021-03-11 00:00:00,LONG,55963.17969,55963.17969,58091.0625,54484.59375,57805.12109,287.8117191364209
1615590000,2021-03-13 00:00:00,CLOSE,61243.08594,57343.37109,61683.86328,56217.97266,61243.08594,311.8159684238424
1615676400,2021-03-14 00:00:00,LONG,61221.13281,61221.13281,61597.91797,59302.31641,59302.31641,310.8159684238424
1616281200,2021-03-21 00:00:00,CLOSE,57523.42188,58309.91406,58767.89844,56005.61719,57523.42188,289.1224857408611
