Mode,Date,Price,Holding,Balance,Profit Percentage,Profit to Initial Balance
Sell,2020-11-03,13950.300781,0.0,103.51828218612073,2.1684581675533594,3.5182821861207287
Buy,2020-11-04,13950.488281,0.007281914027823953,101.58625630840756,0.0,0.0
Sell,2020-11-04,14133.707031,0.0,102.92043949419293,1.313350087176071,2.9204394941929337
Buy,2020-11-05,14133.733398,0.007144410330258408,100.97719089378947,0.0,0.0
Sell,2020-11-05,15579.848633,0.0,111.30883151746752,10.231657795417535,11.308831517467524
Buy,2020-11-06,15579.729492,0.007029135451587689,109.51202889836345,0.0,0.0
Hold,2020-11-06,15565.880859,0.007029135451587689,109.41468498118714,-0.08888878980286358,0.0
Hold,2020-11-07,14833.753906,0.007029135451587689,104.26846546079196,-4.78811642001261,0.0
Hold,2020-11-08,15479.567383,0.007029135451587689,108.80797586708576,-0.6429001803364602,0.0
Hold,2020-11-09,15332.31543,0.007029135451587689,107.77292194393794,-1.588051077055242,0.0
Hold,2020-11-10,15290.902344,0.007029135451587689,107.48182375297569,-1.8538649733829446,0.0
Hold,2020-11-11,15701.339844,0.007029135451587689,110.36684453488671,0.7805678016582068,0.0
Sell,2020-11-12,16276.34375,0.0,114.4086248753527,4.471285963968128,14.4086248753527
Buy,2020-11-13,16276.44043,0.006921691840814076,112.66050492182735,0.0,0.0
Hold,2020-11-13,16317.808594,0.006921691840814076,112.94684260505561,0.254159772696685,0.0
Hold,2020-11-14,16068.138672,0.006921691840814076,111.21870434305151,-1.2797746466485962,0.0
Hold,2020-11-15,15955.587891,0.006921691840814076,110.43966252052657,-1.9712697034704216,0.0
Sell,2020-11-16,16716.111328,0.0,115.70377138915734,2.70127181610063,15.703771389157339
Buy,2020-11-17,16685.691406,0.006830716000318336,113.97521926333837,0.0,0.0
Sell,2020-11-17,17645.40625,0.0,120.53075880399217,5.751723561511474,20.53075880399217
Buy,2020-11-18,17645.191406,0.006736760661366418,118.87143132622161,0.0,0.0
Hold,2020-11-18,17804.005859,0.006736760661366418,119.94132628564843,0.9000438099299748,0.0
Hold,2020-11-19,17817.089844,0.006736760661366418,120.02946996109031,0.9741942382191653,0.0
Sell,2020-11-20,18621.314453,0.0,125.44733866990431,5.531949325684728,25.447338669904312
Buy,2020-11-21,18621.316406,0.006651143318019481,123.85304418649346,0.0,0.0
Hold,2020-11-21,18642.232422,0.006651143318019481,123.99215960655144,0.1123229719315589,0.0
Hold,2020-11-22,18370.001953,0.006651143318019481,122.18151574170076,-1.3496062658546943,0.0
Hold,2020-11-23,18364.121094,0.006651143318019481,122.1424013056587,-1.3811875937897369,0.0
Sell,2020-11-24,19107.464844,0.0,127.08648712146274,2.610709293588677,27.08648712146274
Buy,2020-11-25,19104.410156,0.0065698315027565065,125.51275568447015,0.0,0.0
Hold,2020-11-25,18732.121094,0.0065698315027565065,123.06687927681087,-1.9487074395912698,0.0
Hold,2020-11-26,17150.623047,0.0065698315027565065,112.6767035860824,-10.226890508767607,0.0
Hold,2020-11-27,17108.402344,0.0065698315027565065,112.39932068144445,-10.447890281360655,0.0
Hold,2020-11-28,17717.414063,0.0065698315027565065,116.40042505847855,-7.26008330890235,0.0
Hold,2020-11-29,18177.484375,0.0065698315027565065,119.42300948773917,-4.851894266460183,0.0
Sell,2020-11-30,19625.835938,0.0,128.93843521340318,2.729347714701554,28.93843521340318
Buy,2020-12-01,19633.769531,0.006488173712397309,127.38730734630145,0.0,0.0
Hold,2020-12-01,18802.998047,0.006488173712397309,121.99711764280336,-4.231339696069487,0.0
Hold,2020-12-02,19201.091797,0.006488173712397309,124.58001904662302,-2.203742553445172,0.0
Hold,2020-12-03,19445.398438,0.006488173712397309,126.1651229725233,-0.9594239797028201,0.0
Hold,2020-12-04,18699.765625,0.006488173712397309,121.32732775611585,-4.757129824332966,0.0
Hold,2020-12-05,19154.230469,0.006488173712397309,124.27597461016538,-2.4424197362755633,0.0
Hold,2020-12-06,19345.121094,0.006488173712397309,125.51450614523347,-1.470163111287681,0.0
Hold,2020-12-07,19191.630859,0.006488173712397309,124.5186348373968,-2.25192962208251,0.0
Hold,2020-12-08,18321.144531,0.006488173712397309,118.87076832706595,-6.685547560938203,0.0
Hold,2020-12-09,18553.916016,0.006488173712397309,120.38103015703861,-5.4999805987077925,0.0
Hold,2020-12-10,18264.992188,0.006488173712397309,118.50644217132381,-6.971546349460921,0.0
Hold,2020-12-11,18058.904297,0.006488173712397309,117.16930813449422,-8.021206684296798,0.0
Hold,2020-12-12,18803.65625,0.006488173712397309,122.00138817820537,-4.22798729347069,0.0
Hold,2020-12-13,19142.382813,0.006488173712397309,124.19910495995266,-2.502762993240517,0.0
Hold,2020-12-14,19246.644531,0.006488173712397309,124.87557309788966,-1.9717303872226983,0.0
Hold,2020-12-15,19417.076172,0.006488173712397309,125.98136319078658,-1.1036767985783897,0.0
Sell,2020-12-16,21310.597656,0.0,138.26685950713494,8.540530754180635,38.26685950713494
Buy,2020-12-17,21308.351563,0.00642097446574313,136.82038129310072,0.0,0.0
