date,time,open,high,low,close,volume,position,ema-1,ema-20,ema-25,ema-30,ema-35,ema-40,ema-45,ema-50,ema-55,ema-200,rsi,trend,signal
12/05/2021,00:00,49201.519531,49768.148438,47857.496094,49368.847656,37198201161,0,49368.847656,56181.57736462502,56795.75139341923,57183.247501117396,57389.87525270183,57456.89411505177,57418.336189675974,57301.238944197445,57126.8152707371,51892.47053402199,29.796559193861853,0,2
12/06/2021,00:00,49413.480469,50929.519531,47281.035156,50582.625,37707308001,0,50582.625,55648.3438060893,56317.81859392545,56757.40088814209,57011.694683107286,57121.563914317536,57121.13135534224,57037.76388756225,56893.09418963935,51879.437245126246,36.99542843404092,0,2
12/07/2021,00:00,50581.828125,51934.78125,50175.808594,50700.085938,33676814852,0,50700.085938,55177.08115198556,55885.685312700414,56366.6063752297,56661.04975282354,56808.32108620449,56841.955467631706,56789.22749738334,56671.915323509376,51867.70240624937,33.47105721457507,0,2
12/08/2021,00:00,50667.648438,51171.375,48765.988281,50504.796875,28479699446,0,50504.796875,54732.10169703455,55471.770817492696,55988.425117150364,56319.03570405557,56500.83210029207,56566.42683316946,56542.779237682036,56451.661093205475,51854.14115718222,35.330103214197024,0,2
12/09/2021,00:00,50450.082031,50797.164063,47358.351563,47672.121094,29603577251,0,47672.121094,54059.72259198364,54871.797761839414,55451.88937372131,55838.65155905248,56070.16327071685,56179.71788798818,56194.910290870976,56138.10609323385,51812.52901725005,27.693089477718217,0,2
12/10/2021,00:00,47642.144531,50015.253906,47023.699219,47243.304688,30966005122,0,47243.304688,53410.53993446139,54284.99060231331,54922.3032649651,55361.13228843846,55639.584803267244,55791.17818364088,55843.866933895646,55820.434614475496,51767.06409855105,32.66498180385102,0,2
12/11/2021,00:00,47264.632813,49458.210938,46942.347656,49362.507813,25775869261,0,49362.507813,53025.01306575078,53906.33808005844,54563.60678419316,55027.875373136325,55333.385925693234,55511.67077622171,55589.695987978164,55589.79437156566,51743.13816536149,35.742322441829685,0,2
12/12/2021,00:00,49354.855469,50724.867188,48725.851563,50098.335938,21939223599,0,50098.335938,52746.281910726895,53613.41483836164,54275.52479411619,54754.012071184305,55078.01763361063,55276.30839195121,55374.34853503785,55393.670856081175,51726.771974044466,29.481943544810733,0,2
12/13/2021,00:00,50114.742188,50205.0,45894.847656,46737.480469,32166727776,0,46737.480469,52174.01510675291,53084.49680994921,53789.19935378611,54308.649204396286,54671.162162166205,54905.05500399681,55035.64782656577,55084.52119939971,51677.127282451984,22.637465143839137,0,2
12/14/2021,00:00,46709.824219,48431.398438,46424.496094,46612.632813,34638619079,0,46612.632813,51644.35965020501,52586.661117876196,53326.19506083218,53881.092738207604,54278.06316952394,54544.51490873608,54705.333512308294,54781.95375702829,51626.73430265644,23.420545711161424,0,2
12/15/2021,00:00,48379.753906,49473.957031,46671.964844,48896.722656,36541828520,0,48896.722656,51382.679936471206,52302.81969773188,53040.422647617204,53604.18328919607,54015.55875423009,54298.958723834505,54477.544851276594,54571.766931991566,51599.57000766484,30.719431312915376,0,2
12/16/2021,00:00,48900.464844,49425.574219,47529.878906,47665.425781,27268150947,0,47665.425781,51028.655731188235,51946.0970887525,52693.64865622255,53274.25231651851,53705.79617017009,54010.544248059094,54210.402926952025,54325.11189088473,51560.42429396669,30.052895849261475,0,2
12/17/2021,00:00,47653.730469,48004.894531,45618.214844,46202.144531,32902725329,0,46202.144531,50568.98799783698,51504.25458431001,52274.841938466256,52881.35743954526,53339.764382893496,53671.04860818696,53896.35357809116,54035.00591374598,51507.108077419754,32.111782439597334,0,2
12/18/2021,00:00,46219.253906,47313.828125,45598.441406,46848.777344,26098292690,0,46848.777344,50214.68222128107,51146.14095044001,51924.773254952306,52546.21410090385,53023.13086880113,53374.428118439704,53619.97803949936,53778.35489339791,51460.75652783349,43.050767957041636,0,2
12/19/2021,00:00,46853.867188,48089.664063,46502.953125,46707.015625,25154053861,0,46707.015625,49880.61873592097,50804.66977156001,51588.14373043926,52221.81418557586,52715.027686176676,53084.54061872493,53348.88147422488,53525.8070623837,51413.45562332769,42.122807306614696,0,2
12/20/2021,00:00,46707.0625,47401.71875,45579.808594,46880.277344,30961902129,0,46880.277344,49594.871936690404,50502.79343097847,51284.41041518511,51925.062138821646,52430.40571826562,52814.79004156298,53095.210724019984,53288.466715298564,51368.349371792094,38.3245745164193,0,2
12/21/2021,00:00,46886.078125,49300.917969,46698.773438,48936.613281,27055803928,0,48936.613281,49532.180636148456,50382.31803482628,51132.93963233446,51759.037202276,52259.976818886804,52646.17366066894,52932.12847135253,53133.04337835933,51344.15299277924,45.04480376415363,0,2
12/22/2021,00:00,48937.097656,49544.796875,48450.941406,48628.511719,24447979559,0,48628.511719,49446.11692975336,50247.4098566858,50971.36363792579,51585.11911987178,52082.83217986793,52471.49270668333,52763.35918694655,52972.16724766792,51317.13168657249,44.7610253420013,0,2
12/23/2021,00:00,48626.34375,51332.339844,48065.835938,50784.539063,28223878108,0,50784.539063,49573.585704348276,50288.72748794074,50959.31043954348,51540.64245004557,52019.500808313394,52398.14689608841,52685.75839777218,52894.037669644065,51311.832257482216,59.03179507009099,0,2
12/24/2021,00:00,50806.050781,51814.027344,50514.496094,50822.195313,24367912228,0,50822.195313,49692.500905172245,50329.76347448376,50950.46430234712,51500.72872020971,51961.09566220054,52329.62726204109,52612.677492487,52820.04329976392,51306.96024808438,60.6266774615005,0,2
12/25/2021,00:00,50854.917969,51176.597656,50236.707031,50429.859375,19030650914,0,50429.859375,49762.725521346314,50337.46315913886,50916.876887679566,51441.23597880916,51886.40120916637,52247.02865825669,52527.07678199732,52734.679588165214,51298.2328762129,53.53139720343926,0,2
12/26/2021,00:00,50428.691406,51196.378906,49623.105469,50809.515625,20964372926,0,50809.515625,49862.41981693238,50373.77488728203,50909.95035460347,51406.14040359754,51833.87020506069,52184.52809159336,52459.72144250723,52665.92373233789,51293.370017991874,52.4097753778353,0,2
12/27/2021,00:00,50802.609375,51956.328125,50499.46875,50640.417969,24324345758,0,50640.417969,49936.51487903405,50394.28589356803,50892.56116843551,51363.600268342125,51775.65302281382,52117.39286887191,52388.37620825205,52593.584240790115,51286.87298267852,66.87481970914196,0,2
12/28/2021,00:00,50679.859375,50679.859375,47414.210938,47588.855469,33430376883,0,47588.855469,49712.92826855462,50178.48355321664,50679.41886524613,51153.89222393423,51571.418995798515,51920.49993844269,52200.15970867354,52414.8439275119,51250.07678851257,53.3683530370655,0,2
12/29/2021,00:00,47623.871094,48119.742188,46201.496094,46444.710938,30049226299,0,46444.710938,49401.66947516847,49891.27027512305,50406.211902197996,50892.27104138233,51321.3356759059,51682.422155814755,51974.4558353138,52201.62489217219,51202.26220293533,40.81722815071489,0,2
