date,time,open,high,low,close,volume,position
11/28/2020,00:00,17112.933594,17853.939453,16910.652344,17717.414063,32601040734,0
11/29/2020,00:00,17719.634766,18283.628906,17559.117188,18177.484375,31133957704,0
11/30/2020,00:00,18178.322266,19749.263672,18178.322266,19625.835938,47728480399,0
12/01/2020,00:00,19633.769531,19845.974609,18321.921875,18802.998047,49633658712,0
12/02/2020,00:00,18801.744141,19308.330078,18347.71875,19201.091797,37387697139,0
12/03/2020,00:00,19205.925781,19566.191406,18925.785156,19445.398438,31930317405,0
12/04/2020,00:00,19446.966797,19511.404297,18697.193359,18699.765625,33872388058,0
12/05/2020,00:00,18698.384766,19160.449219,18590.193359,19154.230469,27242455064,0
12/06/2020,00:00,19154.179688,19390.5,18897.894531,19345.121094,25293775714,0
12/07/2020,00:00,19343.128906,19411.828125,18931.142578,19191.630859,26896357742,0
12/08/2020,00:00,19191.529297,19283.478516,18269.945313,18321.144531,31692288756,0
12/09/2020,00:00,18320.884766,18626.292969,17935.546875,18553.916016,34420373071,0
12/10/2020,00:00,18553.298828,18553.298828,17957.064453,18264.992188,25547132265,0
12/11/2020,00:00,18263.929688,18268.453125,17619.533203,18058.904297,27919640985,0
12/12/2020,00:00,18051.320313,18919.550781,18046.041016,18803.65625,21752580802,0
12/13/2020,00:00,18806.765625,19381.535156,18734.332031,19142.382813,25450468637,0
12/14/2020,00:00,19144.492188,19305.099609,19012.708984,19246.644531,22473997681,0
12/15/2020,00:00,19246.919922,19525.007813,19079.841797,19417.076172,26741982541,0
12/16/2020,00:00,19418.818359,21458.908203,19298.316406,21310.597656,44409011479,0
12/17/2020,00:00,21308.351563,23642.660156,21234.675781,22805.162109,71378606374,0
12/18/2020,00:00,22806.796875,23238.601563,22399.8125,23137.960938,40387896275,0
12/19/2020,00:00,23132.865234,24085.855469,22826.472656,23869.832031,38487546580,0
12/20/2020,00:00,23861.765625,24209.660156,23147.710938,23477.294922,37844228422,0
12/21/2020,00:00,23474.455078,24059.982422,22159.367188,22803.082031,45852713981,0
12/22/2020,00:00,22794.039063,23789.902344,22430.605469,23783.029297,44171632681,0
12/23/2020,00:00,23781.974609,24024.490234,22802.646484,23241.345703,51146161904,0
12/24/2020,00:00,23240.203125,23768.337891,22777.597656,23735.949219,41080759713,0
12/25/2020,00:00,23733.570313,24710.101563,23463.673828,24664.791016,42068395846,0
12/26/2020,00:00,24677.015625,26718.070313,24522.689453,26437.037109,48332647295,0
12/27/2020,00:00,26439.373047,28288.839844,25922.769531,26272.294922,66479895605,0
12/28/2020,00:00,26280.822266,27389.111328,26207.640625,27084.808594,49056742893,0
12/29/2020,00:00,27081.810547,27370.720703,25987.298828,27362.4375,45265946774,0
12/30/2020,00:00,27360.089844,28937.740234,27360.089844,28840.953125,51287442704,0
12/31/2020,00:00,28841.574219,29244.876953,28201.992188,29001.720703,46754964848,0
01/01/2021,00:00,28994.009766,29600.626953,28803.585938,29374.152344,40730301359,0
