Mode,Date,Price,Holding,Balance,Profit Percentage,Profit to Initial Balance
Hold,2022-02-18,40030.976563,0.0015385820968591391,61.590943859619586,-40.738513728611544,0.0
Hold,2022-02-19,40122.15625,0.0015385820968591391,61.73123129363501,-40.60353216599899,0.0
Hold,2022-02-20,38431.378906,0.0015385820968591391,59.12983154238157,-43.10654325796526,0.0
Hold,2022-02-21,37075.28125,0.0015385820968591391,57.043363967267325,-45.11409764518412,0.0
Hold,2022-02-22,38286.027344,0.0015385820968591391,58.90619623133786,-43.32172036168721,0.0
Hold,2022-02-23,37296.570313,0.0015385820968591391,57.38383535782985,-44.78650336957747,0.0
Hold,2022-02-24,38332.609375,0.0015385820968591391,58.97786651026979,-43.25276075521208,0.0
Hold,2022-02-25,39214.21875,0.0015385820968591391,60.33429491106797,-41.94763441658611,0.0
Hold,2022-02-26,39105.148438,0.0015385820968591391,60.16648128172592,-42.10910109444824,0.0
Hold,2022-02-27,37709.785156,0.0015385820968591391,58.01960031742612,-44.17478395006642,0.0
Hold,2022-02-28,43193.234375,0.0015385820968591391,66.45633711481575,-36.05713660513561,0.0
Hold,2022-03-01,44354.636719,0.0015385820968591391,68.24324996854439,-34.33780735129648,0.0
Hold,2022-03-02,43924.117188,0.0015385820968591391,67.58086032579959,-34.97514447035899,0.0
Hold,2022-03-03,42451.789063,0.0015385820968591391,65.3155626319724,-37.15476536542637,0.0
Hold,2022-03-04,39137.605469,0.0015385820968591391,60.21641908853974,-42.06105200691249,0.0
Hold,2022-03-05,39400.585938,0.0015385820968591391,60.62103612996675,-41.67173816070243,0.0
Hold,2022-03-06,38419.984375,0.0015385820968591391,59.11230012098286,-43.12341161593206,0.0
Hold,2022-03-07,38062.039063,0.0015385820968591391,58.561571872285,-43.653310534576036,0.0
Hold,2022-03-08,38737.269531,0.0015385820968591391,59.60046938160362,-42.65370561496009,0.0
Hold,2022-03-09,41982.925781,0.0015385820968591391,64.59417798041258,-37.84886621769193,0.0
Hold,2022-03-10,39437.460938,0.0015385820968591391,60.677771344788425,-41.61714875285178,0.0
Hold,2022-03-11,38794.972656,0.0015385820968591391,59.68925037666144,-42.56828244411584,0.0
Hold,2022-03-12,38904.011719,0.0015385820968591391,59.857015926851545,-42.406862026983354,0.0
Hold,2022-03-13,37849.664063,0.0015385820968591391,58.23481549946454,-43.96770851402775,0.0
Hold,2022-03-14,39666.753906,0.0015385820968591391,61.03055740028893,-41.27770557054837,0.0
Hold,2022-03-15,39338.785156,0.0015385820968591391,60.525950553209654,-41.76322746494886,0.0
Hold,2022-03-16,41143.929688,0.0015385820968591391,63.303313612388024,-39.09090824903781,0.0
